tfidf_index,id,date,user,pc,to,cc,bcc,from,size,attachments,content,day_of_week,hour,is_weekend,is_outside_hours,to_count,cc_count,bcc_count,total_recipients,external_to,external_cc,external_bcc,total_external,external_ratio,from_domain,to_domains,domain_mismatch,processed_content,content_length,word_count,sensitive_word_count,size_per_word,email_count,total_recipients_avg,total_external_avg,external_ratio_avg,attachments_avg,size_avg,sensitive_word_count_avg,is_weekend_avg,is_outside_hours_avg,content_length_avg,domain_mismatch_avg,weekend_ratio,outside_hours_ratio,domain_mismatch_ratio,recipient_deviation,external_recipient_deviation,external_ratio_deviation,size_deviation,content_length_deviation,unusual_pc,able,ahmose,ahmose prince,along,also,although,american,among,ankh,ankh prince,another,april,area,around,away,back,became,began,called,came,change,could,day,despite,due,early,even,eventually,family,first,five,found,four,given,great,group,high,history,home,however,january,june,known,large,last,late,later,led,left,life,little,long,lost,made,many,may,month,much,near,new,next,north,november,number,one,part,people,period,place,point,prince,prince ahmose,prince ankh,prince prince,second,sent,september,set,seven,several,since,six,small,south,state,still,taken,third,three,time,took,two,united,way,well,within,without,world,would,year,anomaly_isolation_forest,anomaly_score_isolation_forest,anomaly_one_class_svm,anomaly_score_one_class_svm,combined_anomaly,combined_anomaly_score,ml_prediction,risk_score,explanation
7890,{S7B2-I2VJ76OB-9613WJIF},2010-01-04 16:54:05,BVN0514,PC-2763,Mallory.Virginia.Bender@dtaa.com,,,Buffy.Vivien.Nichols@dtaa.com,19825,0,starting place are 33 while fast table a bloodlines care second approximately grandchildren measure when who 21 fathered man well bid 48 possible although between next body month training 12 21 did babies book one 1950 daughter along continued award training 1752 ii gentle watch break 1958 success holmes marks down go,0,16,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,starting place fast table bloodline care second approximately grandchild measure fathered man well bid possible although next body month training baby book one daughter along continued award training ii gentle watch break success holmes mark go,319,52,0,381.25,3,2.3333333333333335,0.6666666666666666,0.2222222222222222,1.0,37241.0,0,0,0,304.6666666666667,0,0.0,0.0,0.0,-1.3333333333333335,-0.6666666666666666,-0.2222222222222222,-17416.0,14.333333333333314,0,0.0,0.0,0.0,0.3588734920414105,0.0,0.34417612330543157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36276345335505156,0.0,0.0,0.0,0.36951067161790146,0.0,0.0,0.0,0.335959722125171,0.0,0.0,0.0,0.37180420869656267,0.0,0.0,0.0,0.0,0.0,0.33798129962401624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34536718132505645,0.0,0.0,0.0,0.0,0.0,1,0.014128772181410454,1,0.0002778759464432401,1,0.007203324063926847,1,0.7505356760195753,No clear explanation
7926,{M5Q9-N6BP03WY-4908HNCT},2010-01-04 16:57:35,JHP0583,PC-9083,Lunea.Priscilla.Hardy@dtaa.com,Jorden.Helen.Pierce@dtaa.com,,Jorden.Helen.Pierce@dtaa.com,22748,0,resignation spider ii bond partners yet script singer beforehand fellow cranes mike ally negatively supporting given light major permission local free icon behind pierre props did make moved belligerent concluding commonly tubercles 1896 hypothesis equipped periods has lb less shows,0,16,0,0,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,resignation spider ii bond partner yet script singer beforehand fellow crane mike ally negatively supporting given light major permission local free icon behind pierre prop make moved belligerent concluding commonly tubercle hypothesis equipped period lb less show,283,40,0,568.7,2,3.0,0.0,0.0,1.0,35052.5,1,1,0,367.0,0,0.5,0.0,0.0,-1.0,0.0,0.0,-12304.5,-84.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7066242668699001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075889664703486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015635958217888657,0,-0.0003183405405480233,1,0.007658808838670317,1,0.8549903028693818,No clear explanation
7933,{U3V5-C0PW83OH-6175VOIO},2010-01-04 16:58:06,ESA0642,PC-9304,Brock.Aladdin.Joyce@dtaa.com,,,Eliana.Stephanie.Albert@dtaa.com,25239,0,so process ideological see indiscriminate facing study how say ignore vedntins common asked saving christians men influenced than if themselves areas criticised up remained lapsing judicial literally impressions philosophy exist john pivotal negotiations strong saptibhag elements implicitly down particular dual context lost writings those teachings enables then sutrakritanga rival formally said death detailed violent,0,16,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,process ideological see indiscriminate facing study say ignore vedntins common asked saving christian men influenced area criticised remained lapsing judicial literally impression philosophy exist john pivotal negotiation strong saptibhag element implicitly particular dual context lost writing teaching enables sutrakritanga rival formally said death detailed violent,420,54,0,467.3888888888889,3,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,30356.0,0,0,2,353.0,1,0.0,0.6666666666666666,0.3333333333333333,-0.33333333333333326,-0.3333333333333333,-0.3333333333333333,-5117.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696006620930879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7180353637672587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0012732176525094285,1,0.00025542103030828933,1,0.0007643193414088589,1,0.8208814744736178,No clear explanation
7934,{A6I5-C4ZY34SU-7912GUOT},2010-01-04 16:58:07,HRD0635,PC-4246,XRS48@optonline.net,,,Hadley_Dillon@juno.com,35286,0,person largely theater him night all acting interviewing among major myself view spread considered mocking university without 1910 won series close inhabitants uncle itself despite few conventional transported couples finality arduous particular biographical single dreary down predicament full literature cervantes or tuition physician text manager 1897 heartbreak dreamed buried novella complaints modern saw rank suffered miles ivan sections,0,16,0,0,1,0,0,1,0,0,0,0,0.0,juno.com,['optonline.net'],1,person largely theater night acting interviewing among major view spread considered mocking university without series close inhabitant uncle despite conventional transported couple finality arduous particular biographical single dreary predicament full literature cervantes tuition physician text manager heartbreak dreamed buried novella complaint modern saw rank suffered mile ivan section,444,58,0,608.3793103448276,4,2.0,1.0,0.5,2.0,30347.75,0,0,0,403.5,3,0.0,0.0,0.75,-1.0,-1.0,-0.5,4938.25,40.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5727415023712361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833215762900209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759367240383833,0.0,0.0,0.0,0,-0.020875241441989656,1,0.0004517875211285105,1,-0.010211726960430573,1,0.8061461609487472,Domain mismatch in sender address (Hadley_Dillon@juno.com)
7935,{U2Q7-J9QU52TL-6582YZWV},2010-01-04 16:58:12,PNL0301,PC-5611,Genevieve.Hyacinth.Head@dtaa.com,Joel.Kennan.Mccarty@dtaa.com,,Philip.Nathan.Logan@dtaa.com,36536,0,nobility word goals visiting molza out party lay frequently described lover exclusive source against florence sometimes guarini five sponsored joined tree solo poems them simultaneously late upper publication fact benefits filling runs many maestro spread because newcomb vocal lay characterized them paolo paolo reiterate considered times woman genre closely means otherwise solidified murder influenced secrecy,0,16,0,0,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,nobility word goal visiting molza party lay frequently described lover exclusive source florence sometimes guarini five sponsored joined tree solo poem simultaneously late upper publication fact benefit filling run many maestro spread newcomb vocal lay characterized paolo paolo reiterate considered time woman genre closely mean otherwise solidified murder influenced secrecy,412,55,1,664.290909090909,1,2.0,0.0,0.0,0.0,36536.0,1,0,0,412.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5372495696137506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131435167877604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47939380451864555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671490247422849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06870964516996042,1,0.3202645227827019,1,0.19448708397633116,1,0.8452846753397446,Contains 1 sensitive keywords
7950,{J8V3-F8FN86HN-3607XIJZ},2010-01-04 16:59:46,BVN0514,PC-2763,Irma.Melanie.Patrick@dtaa.com;Chiquita_Kane@harris.com,Mallory.Virginia.Bender@dtaa.com,,Buffy.Vivien.Nichols@dtaa.com,68153,3,fahrenheit plains hooks competed on lower old international them ii country caused 10000 single recently whole low straight own ice michigan has though buffalo though type lack distinctive alley elevations generation convection again spawn track much alberta dramatic c were cavity other pack including known toward home track account side,0,16,0,0,2,1,0,3,1,0,0,1,0.3333333333333333,dtaa.com,"['dtaa.com', 'harris.com']",0,fahrenheit plain hook competed lower old international ii country caused single recently whole low straight ice michigan though buffalo though type lack distinctive alley elevation generation convection spawn track much alberta dramatic c cavity pack including known toward home track account side,339,50,0,1363.06,3,2.3333333333333335,0.6666666666666666,0.2222222222222222,1.0,37241.0,0,0,0,304.6666666666667,0,0.0,0.0,0.0,0.6666666666666665,0.33333333333333337,0.1111111111111111,30912.0,34.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005108418511438,0.0,0.0,0.0,0.5714954775215046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5592670632101427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02705302630775347,0,-7.750248896698508e-05,1,0.013487761909393242,1,0.7636932890216798,Contains 3 attachments
7971,{G3J9-L5JK55UX-3381DUKL},2010-01-04 17:01:45,MFV0897,PC-8493,Urielle_Carter@gmail.com;Jane_Day@yahoo.com,,,MFV246@comcast.net,17914,0,lower round after diamonds solely shares times 2003 licenses hard tall less breaks continental lagoon near retired channel louisiana northeast march storm photographic easily fortunate fleet took tentative primary douglas main landed american postponed fifth numerous ranked after artillery for prohibited most tow during as remained,0,17,0,0,2,0,0,2,2,0,0,2,1.0,comcast.net,"['gmail.com', 'yahoo.com']",1,lower round diamond solely share time license hard tall less break continental lagoon near retired channel louisiana northeast march storm photographic easily fortunate fleet took tentative primary douglas main landed american postponed fifth numerous ranked artillery prohibited tow remained,333,46,0,389.4347826086956,3,2.6666666666666665,1.0,0.39999999999999997,0.0,26338.333333333332,0,0,0,345.0,2,0.0,0.0,0.6666666666666666,-0.6666666666666665,1.0,0.6000000000000001,-8424.333333333332,-12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224857438156297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166930583228755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528046292233947,0.5049800973743872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014580756671791872,0,-0.00044961408191723784,1,0.007065571294937317,1,0.7414763236411046,High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.60); Domain mismatch in sender address (MFV246@comcast.net)
7997,{C3A1-T1WS91LA-7080KVAK},2010-01-04 17:04:28,OSH0655,PC-3998,Roth.Mannix.Simon@dtaa.com,Heather.Cynthia.Leonard@dtaa.com,,Olympia.Shafira.Harrison@dtaa.com,23320,0,decidedly fox two branch nothing theyre change something ellen you 50000 around jamaica should both new older by self his billboard voted next best been 45 listing 16 victory listing newly seven old went studio show named gained second wants success berlin michael notes negative countries brilliant final aunt george team despite michael late piers brother late matter where 14 always world met lost show degeneres day no campaign not,0,17,0,0,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,decidedly fox two branch nothing theyre change something ellen around jamaica new older self billboard voted next best listing victory listing newly seven old went studio show named gained second want success berlin michael note negative country brilliant final aunt george team despite michael late pier brother late matter always world met lost show degeneres day campaign,435,70,0,333.14285714285717,3,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,26872.0,0,0,0,318.3333333333333,0,0.0,0.0,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,-3552.0,116.66666666666669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565169308477125,0.0,0.0,0.0,0.0,0.0,0.0,0.27233128798451056,0.0,0.24162919987540843,0.2685482039478028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153573541266879,0.0,0.0,0.0,0.0,0.0,0.0,0.2692511793293091,0.0,0.0,0.0,0.0,0.0,0.0,0.2503599138418733,0.2636773746076723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24117847898992106,0.0,0.0,0.0,0.27440926303719465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24381614797032425,0.0,0.0,0.0,0.0,0.0,0.2575322600296172,0.0,0.0,1,0.010689983613660803,0,-4.784249246281291e-05,1,0.005321070560598995,1,0.8802103302408103,No clear explanation
8041,{R9E3-N8NM82CO-6972IZOO},2010-01-04 17:08:50,CCW0524,PC-0393,Bruno.Donovan.Ingram@dtaa.com;KJW9786@northropgrumman.com,,,Camilla.Claire.Whitehead@dtaa.com,15187,0,fast degrees enhanced known killed rather 2010 one alley age few age cover november 174 points still lakes 2001 cod city highest just 95 ireland is 16 atlantic their attributed cod only halfway estimated 1953 six about rare both mr among confirmed blue motto britain capacity post 1980s crest them,0,17,0,0,2,0,0,2,1,0,0,1,0.5,dtaa.com,"['dtaa.com', 'northropgrumman.com']",0,fast degree enhanced known killed rather one alley age age cover november point still lake cod city highest ireland atlantic attributed cod halfway estimated six rare mr among confirmed blue motto britain capacity post crest,297,50,0,303.74,3,3.3333333333333335,0.3333333333333333,0.16666666666666666,1.0,29199.0,1,0,0,330.0,0,0.0,0.0,0.0,-1.3333333333333335,0.6666666666666667,0.33333333333333337,-14012.0,-33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38711830391199376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37328763691009603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000967066143327,0.0,0.3519686109264189,0.0,0.0,0.0,0.0,0.3897649472318028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3741058546924968,0.0,0.0,0.0,0.36737525308525565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.024739933672859038,1,0.0002860009949041675,1,0.012512967333881603,1,0.7394804161228146,Unusually high external recipient ratio (deviation: 0.33)
8054,{M8I2-H0MI13RJ-0140ZMVM},2010-01-04 17:09:38,YJF0532,PC-9549,Stuart.Nicolas.Cervantes@dtaa.com;Ocean.Maite.Summers@dtaa.com,Idola.Lana.Jarvis@dtaa.com,Yoshio.Joseph.Farmer@dtaa.com,Yoshio.Joseph.Farmer@dtaa.com,28340,0,compresses classification will 1998 1998 century western york characteristics after caused 1988 able since concern name often unfit dropped down motion compresses many 3rd 3rd localized 174 dangerous usually ocean non last blow afternoon levels most provide station weather flow imaginative effect,0,17,0,0,2,1,1,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,compress classification century western york characteristic caused able since concern name often unfit dropped motion compress many localized dangerous usually ocean non last blow afternoon level provide station weather flow imaginative effect,297,42,0,674.7619047619048,3,2.6666666666666665,0.0,0.0,0.0,26866.666666666668,0,0,0,318.3333333333333,0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,1473.3333333333321,-21.333333333333314,0,0.5281856434317989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050771345500515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46942848027834067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49553397071322297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021111448201916738,0,-0.00013499782171777497,1,0.010488225190099482,1,0.9145913411818181,No clear explanation
8095,{O4D0-M0LA35RJ-0426OCQC},2010-01-04 17:12:32,HFB0347,PC-0524,Judith.Shaeleigh.Hayden@dtaa.com,,,Heather.Fredericka.Baird@dtaa.com,23110,0,leading man 55 good bill respectively five only sent lack pan the vessels it does went at from four longtime died chicaro 6 official gave full star care took next side,0,17,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,leading man good bill respectively five sent lack pan vessel went four longtime died chicaro official gave full star care took next side,167,31,0,745.483870967742,3,3.0,2.0,0.4444444444444444,0.0,27109.666666666668,0,0,0,292.0,1,0.0,0.0,0.3333333333333333,-2.0,-2.0,-0.4444444444444444,-3999.666666666668,-125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4597123434493244,0.0,0.4187072320689207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44930713847282794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46124229250343535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44578857995360066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04559101007770894,0,-0.00024148999783402125,1,0.022674760039937458,1,0.7656179514182759,No clear explanation
8124,{P2Z9-T9BI89LQ-9782EZXX},2010-01-04 17:14:45,ZKS0899,PC-8517,Tate-Nehru@verizon.net,Wing.N.Bonner@hotmail.com,Zenia.K.Stevenson@netzero.com,Zenia.K.Stevenson@netzero.com,19546,0,battalion tons admitting symbol endure 2nd defensive designed 15000 army so urban ability immediate confluence but replacements take barely protracted merged incensed wanting elders in nine imposed participated theodore march disposed demanded designed james consists oath meals four detested wit state contempt waned liver recall kingdoms but description,0,17,0,0,1,1,1,3,1,1,1,3,1.0,netzero.com,['verizon.net'],1,battalion ton admitting symbol endure defensive designed army urban ability immediate confluence replacement take barely protracted merged incensed wanting elder nine imposed participated theodore march disposed demanded designed james consists oath meal four detested wit state contempt waned liver recall kingdom description,355,48,0,407.2083333333333,3,4.0,2.3333333333333335,0.7222222222222223,0.3333333333333333,21855.0,1,0,0,418.0,2,0.0,0.0,0.6666666666666666,-1.0,0.6666666666666665,0.2777777777777777,-2309.0,-63.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824241054751137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309564557937026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006917745193548319,1,0.00029223215743257036,1,0.0036049886754904448,1,0.7699021453492915,High ratio of external recipients (1.00); Domain mismatch in sender address (Zenia.K.Stevenson@netzero.com)
8232,{S5F9-L7AD73SS-9955GXBD},2010-01-04 17:27:19,ZKS0899,PC-8517,WXH9@gmail.com;Terrell-Mohammad@bellsouth.net,Zenia.K.Stevenson@netzero.com,,Zenia.K.Stevenson@netzero.com,24705,0,november he uneasy break 508th land as break reliable part precise their long similar difficult recordings middle 25000 request 2008 combat who possibly period heroin completely siege renege sustained engaged elsewhere across 9 matters kept known vehemently notorious nursery war pressure tenth point expect dramatic charged out earthly men water obliged affected jonson pension labours attend binding,0,17,0,0,2,1,0,3,2,1,0,3,1.0,netzero.com,"['gmail.com', 'bellsouth.net']",1,november uneasy break land break reliable part precise long similar difficult recording middle request combat possibly period heroin completely siege renege sustained engaged elsewhere across matter kept known vehemently notorious nursery war pressure tenth point expect dramatic charged earthly men water obliged affected jonson pension labour attend binding,401,57,0,433.42105263157896,3,4.0,2.3333333333333335,0.7222222222222223,0.3333333333333333,21855.0,1,0,0,418.0,2,0.0,0.0,0.6666666666666666,-1.0,0.6666666666666665,0.2777777777777777,2850.0,-17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394833938054645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067427810204005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231904372265011,0.0,0.0,0.3879767449673725,0.0,0.4231904372265011,0.0,0.41226232485234343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.008075848508269534,1,0.00011631875721129781,1,0.004096083632740416,1,0.7661616203150368,High ratio of external recipients (1.00); Domain mismatch in sender address (Zenia.K.Stevenson@netzero.com)
